game_pk,official_date,season,home_team,away_team,corte,inicio_utc,dif_pitagorica,dif_descanso,n_previos_local,n_previos_visita,p_v1,p_tasa_base,p_mercado,resultado_local,brier_v1,brier_tasa_base,brier_mercado
777802,2025-05-23,2025,Colorado Rockies,New York Yankees,2025-05-23T17:00:00+00:00,2025-05-24T00:40:00+00:00,-0.1771543599484769,0.0,162,162,0.35442218007388127,0.5306841046277666,0.2854166666666666,1,0.41677072158056017,0.2202574096490411,0.5106293402777778
777805,2025-05-23,2025,Chicago White Sox,Texas Rangers,2025-05-23T17:00:00+00:00,2025-05-23T23:40:00+00:00,-0.08522264125069323,1.0,162,162,0.37736455204593844,0.5306841046277666,0.3681710213776722,1,0.3876749010489549,0.2202574096490411,0.39920785822693394
777806,2025-05-23,2025,Pittsburgh Pirates,Milwaukee Brewers,2025-05-23T17:00:00+00:00,2025-05-23T22:40:00+00:00,-0.07985873999358395,0.0,162,162,0.45068059790333564,0.5306841046277666,0.5343511450381679,1,0.30175180551983677,0.2202574096490411,0.2168288561272653
777807,2025-05-23,2025,Detroit Tigers,Cleveland Guardians,2025-05-23T17:00:00+00:00,2025-05-23T23:10:00+00:00,0.08408311635240012,0.0,162,162,0.6175113308300318,0.5306841046277666,0.5241730279898218,0,0.38132024370347706,0.2816256189045743,0.2747573632720185
777808,2025-05-23,2025,New York Mets,Los Angeles Dodgers,2025-05-23T17:00:00+00:00,2025-05-23T23:10:00+00:00,0.006053945032388541,0.0,162,162,0.539123411458537,0.5306841046277666,0.49489795918367346,0,0.290654052782691,0.2816256189045743,0.24492399000416493
777810,2025-05-23,2025,Tampa Bay Rays,Toronto Blue Jays,2025-05-23T17:00:00+00:00,2025-05-23T23:05:00+00:00,0.008091271154054835,1.0,162,162,0.4711684513769544,0.5306841046277666,0.5566750629722922,1,0.27966280681904865,0.2202574096490411,0.1965369997906211
777811,2025-05-23,2025,Cincinnati Reds,Chicago Cubs,2025-05-23T17:00:00+00:00,2025-05-23T22:40:00+00:00,-0.07342754243484273,0.0,162,162,0.45726287966238766,0.5306841046277666,0.49744897959183665,0,0.20908934111713923,0.2816256189045743,0.24745548729695951
777813,2025-05-23,2025,Atlanta Braves,San Diego Padres,2025-05-23T17:00:00+00:00,2025-05-23T23:15:00+00:00,0.00630274058080138,0.0,162,162,0.5393786493646244,0.5306841046277666,0.6168674698795181,0,0.29092932739040644,0.2816256189045743,0.3805254753955582
777815,2025-05-23,2025,Boston Red Sox,Baltimore Orioles,2025-05-23T17:00:00+00:00,2025-05-23T17:35:00+00:00,0.04625846616173673,0.0,162,162,0.5800112480303102,0.5306841046277666,0.5165394402035622,1,0.1763905517810576,0.2202574096490411,0.23373411287868498
777781,2025-05-24,2025,Los Angeles Angels,Miami Marlins,2025-05-24T17:00:00+00:00,2025-05-25T02:07:00+00:00,0.012461823396925087,0.0,162,162,0.5456903006663887,0.5306841046277666,0.6318289786223278,0,0.2977779042413737,0.2816256189045743,0.39920785822693394
777782,2025-05-24,2025,Colorado Rockies,New York Yankees,2025-05-24T17:00:00+00:00,2025-05-24T20:10:00+00:00,-0.17814167692913285,0.0,162,162,0.35348996728741383,0.5306841046277666,0.26706827309236947,0,0.1249551569728569,0.2816256189045743,0.07132546249254043
777786,2025-05-24,2025,St. Louis Cardinals,Arizona Diamondbacks,2025-05-24T17:00:00+00:00,2025-05-24T18:15:00+00:00,-0.04906229332492451,0.0,162,162,0.48231688595660555,0.5306841046277666,0.5329949238578681,1,0.2679958065656661,0.2202574096490411,0.21809374114251845
777787,2025-05-24,2025,Houston Astros,Seattle Mariners,2025-05-24T17:00:00+00:00,2025-05-24T20:10:00+00:00,0.011358739810724439,0.0,162,162,0.5445609117439874,0.5306841046277666,0.5,1,0.20742476311146807,0.2202574096490411,0.25
777788,2025-05-24,2025,Minnesota Twins,Kansas City Royals,2025-05-24T17:00:00+00:00,2025-05-24T18:10:00+00:00,-0.024844112487552916,0.0,162,162,0.5073083391449877,0.5306841046277666,0.5267175572519084,1,0.24274507267607043,0.2202574096490411,0.2239962706136006
777789,2025-05-24,2025,New York Mets,Los Angeles Dodgers,2025-05-24T17:00:00+00:00,2025-05-24T23:15:00+00:00,-0.0002182815245610481,0.0,162,162,0.5326823452946576,0.5306841046277666,0.5253807106598984,1,0.2183857903993016,0.2202574096490411,0.22526346981370304
777790,2025-05-24,2025,Boston Red Sox,Baltimore Orioles,2025-05-24T17:00:00+00:00,2025-05-24T22:35:00+00:00,0.061123160246379094,0.0,162,162,0.5948847799223216,0.5306841046277666,0.48979591836734687,0,0.353887901383229,0.2816256189045743,0.23990004164931272
777791,2025-05-24,2025,Cincinnati Reds,Chicago Cubs,2025-05-24T17:00:00+00:00,2025-05-24T20:10:00+00:00,-0.07737714036329635,0.0,162,162,0.45321857947364885,0.5306841046277666,0.49234693877551017,1,0.29896992183281446,0.2202574096490411,0.2577116305705956
777792,2025-05-24,2025,Chicago White Sox,Texas Rangers,2025-05-24T17:00:00+00:00,2025-05-24T20:10:00+00:00,-0.08261859277893097,0.0,162,162,0.4478610581109568,0.5306841046277666,0.40987654320987654,1,0.30485741115035225,0.2202574096490411,0.3482456942539247
777793,2025-05-24,2025,Washington Nationals,San Francisco Giants,2025-05-24T17:00:00+00:00,2025-05-24T20:05:00+00:00,-0.12666994103868373,0.0,162,162,0.40342709367730833,0.5306841046277666,0.4133663366336633,1,0.355899232558303,0.2202574096490411,0.34413905499460845
777794,2025-05-24,2025,Pittsburgh Pirates,Milwaukee Brewers,2025-05-24T17:00:00+00:00,2025-05-24T20:05:00+00:00,-0.07704356216202374,0.0,162,162,0.4535599250300429,0.5306841046277666,0.5089058524173028,1,0.2985967555331724,0.2202574096490411,0.24117346178997598
777795,2025-05-24,2025,Tampa Bay Rays,Toronto Blue Jays,2025-05-24T17:00:00+00:00,2025-05-24T23:05:00+00:00,0.009063400999605176,0.0,162,162,0.5422093792307477,0.5306841046277666,0.5139949109414759,1,0.20957225246429734,0.2202574096490411,0.23620094659078397
777796,2025-05-24,2025,Detroit Tigers,Cleveland Guardians,2025-05-24T17:00:00+00:00,2025-05-24T23:15:00+00:00,0.07986091126486877,0.0,162,162,0.6133853267230283,0.5306841046277666,0.5541561712846348,0,0.3762415590391161,0.2816256189045743,0.3070890621728455
777803,2025-05-24,2025,Atlanta Braves,San Diego Padres,2025-05-24T17:00:00+00:00,2025-05-24T20:10:00+00:00,0.00805186688677939,0.0,162,162,0.5411724774755599,0.5306841046277666,0.5089058524173028,1,0.21052269542591562,0.2202574096490411,0.24117346178997598
777766,2025-05-25,2025,St. Louis Cardinals,Arizona Diamondbacks,2025-05-25T17:00:00+00:00,2025-05-25T18:15:00+00:00,-0.043711897923816245,0.0,162,162,0.48783488457787666,0.5306841046277666,0.5355329949238579,1,0.26231310545535697,0.2202574096490411,0.21572959880440104
777767,2025-05-25,2025,Los Angeles Angels,Miami Marlins,2025-05-25T17:00:00+00:00,2025-05-25T20:07:00+00:00,0.007354352051526514,0.0,162,162,0.5404572617851122,0.5306841046277666,0.5178571428571429,0,0.2920940518162613,0.2816256189045743,0.2681760204081633
777768,2025-05-25,2025,Colorado Rockies,New York Yankees,2025-05-25T17:00:00+00:00,2025-05-25T19:10:00+00:00,-0.1892293024183756,0.0,162,162,0.34309891482102844,0.5306841046277666,0.2929936305732484,0,0.11771686535136733,0.2816256189045743,0.08584526755649316
777772,2025-05-25,2025,Minnesota Twins,Kansas City Royals,2025-05-25T17:00:00+00:00,2025-05-25T18:10:00+00:00,-0.024309443213662685,0.0,162,162,0.5078601274323997,0.5306841046277666,0.5114503816793893,0,0.25792190903565326,0.2816256189045743,0.261581492919993
777773,2025-05-25,2025,New York Mets,Los Angeles Dodgers,2025-05-25T17:00:00+00:00,2025-05-25T23:10:00+00:00,0.00015938311429963825,0.0,162,162,0.533070506220489,0.5306841046277666,0.5139949109414759,1,0.2180231521611904,0.2202574096490411,0.23620094659078397
777774,2025-05-25,2025,Houston Astros,Seattle Mariners,2025-05-25T17:00:00+00:00,2025-05-25T18:10:00+00:00,0.00969374508355425,0.0,162,162,0.5428553470236375,0.5306841046277666,0.44332493702770776,1,0.20898123374487892,0.2202574096490411,0.3098871257352056
777775,2025-05-25,2025,Tampa Bay Rays,Toronto Blue Jays,2025-05-25T17:00:00+00:00,2025-05-25T17:40:00+00:00,0.009707164002223712,0.0,162,162,0.5428690969849035,0.5306841046277666,0.5,1,0.20896866249139756,0.2202574096490411,0.25
777776,2025-05-25,2025,Pittsburgh Pirates,Milwaukee Brewers,2025-05-25T17:00:00+00:00,2025-05-25T17:35:00+00:00,-0.07530416650801935,0.0,162,162,0.4553405228077848,0.5306841046277666,0.40640394088669946,0,0.2073349917108668,0.2816256189045743,0.1651641631682399
777777,2025-05-25,2025,Chicago White Sox,Texas Rangers,2025-05-25T17:00:00+00:00,2025-05-25T18:10:00+00:00,-0.07618757291552636,0.0,162,162,0.45443604501050344,0.5306841046277666,0.4821428571428572,0,0.2065121190047883,0.2816256189045743,0.23246173469387763
777778,2025-05-25,2025,Washington Nationals,San Francisco Giants,2025-05-25T17:00:00+00:00,2025-05-25T17:35:00+00:00,-0.12128398236390597,0.0,162,162,0.4087906717718581,0.5306841046277666,0.42643391521197016,0,0.16710981332768704,0.2816256189045743,0.18184588404300975
777779,2025-05-25,2025,Cincinnati Reds,Chicago Cubs,2025-05-25T17:00:00+00:00,2025-05-25T17:40:00+00:00,-0.07749888994940901,0.0,162,162,0.45309400589338056,0.5306841046277666,0.4531645569620253,0,0.20529417817651077,0.2816256189045743,0.20535811568658865
777783,2025-05-25,2025,Atlanta Braves,San Diego Padres,2025-05-25T17:00:00+00:00,2025-05-25T20:10:00+00:00,0.01707847272067564,0.0,162,162,0.550411812954343,0.5306841046277666,0.5566750629722922,0,0.30295316383968673,0.2816256189045743,0.3098871257352055
777785,2025-05-25,2025,Boston Red Sox,Baltimore Orioles,2025-05-25T17:00:00+00:00,2025-05-25T17:35:00+00:00,0.0580908289810767,0.0,162,162,0.5918638137966983,0.5306841046277666,0.5429292929292929,0,0.35030277408197275,0.2816256189045743,0.29477221712070195
777756,2025-05-26,2025,San Diego Padres,Miami Marlins,2025-05-26T17:00:00+00:00,2025-05-27T00:40:00+00:00,0.10096015473404135,0.0,162,162,0.6338302278037878,0.5306841046277666,0.582089552238806,1,0.13408030207022592,0.2202574096490411,0.17464914234796167
777757,2025-05-26,2025,Chicago Cubs,Colorado Rockies,2025-05-26T17:00:00+00:00,2025-05-26T18:20:00+00:00,0.19467263564952686,0.0,162,162,0.7182150755779121,0.5306841046277666,0.7355864811133201,1,0.0794027436315618,0.2202574096490411,0.0699145089700366
777758,2025-05-26,2025,New York Mets,Chicago White Sox,2025-05-26T17:00:00+00:00,2025-05-26T20:10:00+00:00,0.16448930660268324,0.0,162,162,0.692321989643081,0.5306841046277666,0.6969696969696969,1,0.09466575805719235,0.2202574096490411,0.09182736455463732
777759,2025-05-26,2025,Texas Rangers,Toronto Blue Jays,2025-05-26T17:00:00+00:00,2025-05-26T20:05:00+00:00,-0.01266734307536932,0.0,162,162,0.5198679309144405,0.5306841046277666,0.5516372795969774,0,0.2702626655932615,0.2816256189045743,0.30430368824115384
777760,2025-05-26,2025,Kansas City Royals,Cincinnati Reds,2025-05-26T17:00:00+00:00,2025-05-26T20:10:00+00:00,0.0329947243746509,0.0,162,162,0.566614926235367,0.5306841046277666,0.5102040816326531,0,0.3210524746327104,0.2816256189045743,0.2603082049146189
777761,2025-05-26,2025,Arizona Diamondbacks,Pittsburgh Pirates,2025-05-26T17:00:00+00:00,2025-05-27T00:10:00+00:00,0.10241750751603951,0.0,162,162,0.6352256847430735,0.5306841046277666,0.6350710900473934,1,0.1330603010711596,0.2202574096490411,0.13317310931919768
777762,2025-05-26,2025,Tampa Bay Rays,Minnesota Twins,2025-05-26T17:00:00+00:00,2025-05-26T23:05:00+00:00,0.003113872498567871,0.0,162,162,0.53610569047019,0.5306841046277666,0.5267175572519084,1,0.2151979304141392,0.2202574096490411,0.2239962706136006
777763,2025-05-26,2025,Los Angeles Angels,New York Yankees,2025-05-26T17:00:00+00:00,2025-05-27T01:38:00+00:00,-0.15840065554354305,0.0,162,162,0.37233268668204544,0.5306841046277666,0.38072289156626504,0,0.13863162957187022,0.2816256189045743,0.14494992016257802
777764,2025-05-26,2025,Milwaukee Brewers,Boston Red Sox,2025-05-26T17:00:00+00:00,2025-05-26T18:10:00+00:00,0.028033098860265615,0.0,162,162,0.5615774727618672,0.5306841046277666,0.4054054054054054,1,0.1922143123898713,0.2202574096490411,0.35354273192111035
777769,2025-05-26,2025,Cleveland Guardians,Los Angeles Dodgers,2025-05-26T17:00:00+00:00,2025-05-26T22:10:00+00:00,-0.08662748717166241,0.0,162,162,0.4437714757857419,0.5306841046277666,0.39853300733496333,0,0.1969331227210553,0.2816256189045743,0.15882855793544995
777770,2025-05-26,2025,Detroit Tigers,San Francisco Giants,2025-05-26T17:00:00+00:00,2025-05-26T17:10:00+00:00,0.005548636109121263,0.0,162,162,0.5386049549602121,0.5306841046277666,0.5076530612244898,1,0.2128853875872679,0.2202574096490411,0.24240550812161596
777771,2025-05-26,2025,Baltimore Orioles,St. Louis Cardinals,2025-05-26T17:00:00+00:00,2025-05-26T19:05:00+00:00,-0.0697124414677519,0.0,162,162,0.46107221846361507,0.5306841046277666,0.5063938618925831,1,0.2904431537117294,0.2202574096490411,0.24364701957731835
777741,2025-05-27,2025,Texas Rangers,Toronto Blue Jays,2025-05-27T17:00:00+00:00,2025-05-28T00:05:00+00:00,-0.021620706814613977,0.0,162,162,0.5106346340274718,0.5306841046277666,0.5664160401002506,1,0.2394784614134265,0.2202574096490411,0.1879950502823475
777742,2025-05-27,2025,San Diego Padres,Miami Marlins,2025-05-27T17:00:00+00:00,2025-05-28T01:40:00+00:00,0.10411143224302372,0.0,162,162,0.6368448131717237,0.5306841046277666,0.597051597051597,1,0.13188168972028028,0.2202574096490411,0.1623674154386685
777743,2025-05-27,2025,Seattle Mariners,Washington Nationals,2025-05-27T17:00:00+00:00,2025-05-28T01:40:00+00:00,0.09773560253666752,0.0,162,162,0.6307346610053863,0.5306841046277666,0.5911330049261084,1,0.13635689058280695,0.2202574096490411,0.16717221966075368
777744,2025-05-27,2025,Arizona Diamondbacks,Pittsburgh Pirates,2025-05-27T17:00:00+00:00,2025-05-28T01:40:00+00:00,0.10598585100808217,0.0,162,162,0.6386328556126613,0.5306841046277666,0.6899563318777293,0,0.4078519242679822,0.2816256189045743,0.47603973989817133
777745,2025-05-27,2025,Los Angeles Angels,New York Yankees,2025-05-27T17:00:00+00:00,2025-05-28T01:38:00+00:00,-0.16301829264000323,0.0,162,162,0.36788782019595184,0.5306841046277666,0.34722222222222227,0,0.135341448248529,0.2816256189045743,0.12056327160493831
777746,2025-05-27,2025,Tampa Bay Rays,Minnesota Twins,2025-05-27T17:00:00+00:00,2025-05-27T23:05:00+00:00,0.010055039050217207,0.0,162,162,0.5432255311993587,0.5306841046277666,0.46700507614213205,0,0.2950939777468254,0.2816256189045743,0.21809374114251856
777747,2025-05-27,2025,Milwaukee Brewers,Boston Red Sox,2025-05-27T17:00:00+00:00,2025-05-27T23:40:00+00:00,0.029777530186534507,0.0,162,162,0.5633500663775175,0.5306841046277666,0.5329949238578681,1,0.1906631645325184,0.2202574096490411,0.21809374114251845
777748,2025-05-27,2025,Philadelphia Phillies,Atlanta Braves,2025-05-27T17:00:00+00:00,2025-05-27T22:45:00+00:00,-0.019930525934210297,0.0,162,162,0.5123784068700594,0.5306841046277666,0.5153061224489797,1,0.23777481808658132,0.2202574096490411,0.2349281549354435
777749,2025-05-27,2025,New York Mets,Chicago White Sox,2025-05-27T17:00:00+00:00,2025-05-27T23:10:00+00:00,0.16647566961322863,0.0,162,162,0.6940662989134448,0.5306841046277666,0.7036247334754797,1,0.09359542946051767,0.2202574096490411,0.08783829860748044
777750,2025-05-27,2025,Kansas City Royals,Cincinnati Reds,2025-05-27T17:00:00+00:00,2025-05-27T23:40:00+00:00,0.029777932356281844,0.0,162,162,0.5633504748551892,0.5306841046277666,0.5253807106598984,0,0.31736375751956714,0.2816256189045743,0.27602489113349993
777751,2025-05-27,2025,Chicago Cubs,Colorado Rockies,2025-05-27T17:00:00+00:00,2025-05-28T00:05:00+00:00,0.19236673375454377,0.0,162,162,0.7162841733549612,0.5306841046277666,0.7495183044315993,1,0.08049467028887772,0.2202574096490411,0.06274107981482098
777753,2025-05-27,2025,Cleveland Guardians,Los Angeles Dodgers,2025-05-27T17:00:00+00:00,2025-05-27T22:10:00+00:00,-0.08954934168305484,0.0,162,162,0.44079557344680603,0.5306841046277666,0.4582278481012658,0,0.19430073757029856,0.2816256189045743,0.20997276077551674
777754,2025-05-27,2025,Baltimore Orioles,St. Louis Cardinals,2025-05-27T17:00:00+00:00,2025-05-27T22:35:00+00:00,-0.06971574629730248,0.0,162,162,0.46106882771508206,0.5306841046277666,0.4809160305343511,0,0.21258446389056002,0.2816256189045743,0.23128022842491694
777755,2025-05-27,2025,Detroit Tigers,San Francisco Giants,2025-05-27T17:00:00+00:00,2025-05-27T22:40:00+00:00,0.005560368970365159,0.0,162,162,0.5386169940489102,0.5306841046277666,0.48600508905852424,1,0.2128742781804634,0.2202574096490411,0.26419076847373557
777724,2025-05-28,2025,Texas Rangers,Toronto Blue Jays,2025-05-28T17:00:00+00:00,2025-05-29T00:05:00+00:00,-0.016277748207926157,0.0,162,162,0.5161459211796104,0.5306841046277666,0.547979797979798,0,0.26640661195034865,0.2816256189045743,0.30028185899398024
777726,2025-05-28,2025,San Diego Padres,Miami Marlins,2025-05-28T17:00:00+00:00,2025-05-28T20:10:00+00:00,0.10737877237198074,0.0,162,162,0.6399591086956039,0.5306841046277666,0.5911330049261084,0,0.4095476608024718,0.2816256189045743,0.34943822951297054
777728,2025-05-28,2025,Los Angeles Angels,New York Yankees,2025-05-28T17:00:00+00:00,2025-05-29T01:38:00+00:00,-0.16251284097837848,0.0,162,162,0.3683732830679933,0.5306841046277666,0.4133663366336633,0,0.1356988756782919,0.2816256189045743,0.17087172826193503
777729,2025-05-28,2025,Arizona Diamondbacks,Pittsburgh Pirates,2025-05-28T17:00:00+00:00,2025-05-28T19:40:00+00:00,0.10065519893127456,0.0,162,162,0.6335379386542538,0.5306841046277666,0.5541561712846348,0,0.40137031971428105,0.2816256189045743,0.3070890621728455
777730,2025-05-28,2025,Seattle Mariners,Washington Nationals,2025-05-28T17:00:00+00:00,2025-05-29T01:40:00+00:00,0.10622806705125515,0.0,162,162,0.6388636311663201,0.5306841046277666,0.6621004566210046,0,0.40814673922701583,0.2816256189045743,0.43837701465774276
777731,2025-05-28,2025,Chicago Cubs,Colorado Rockies,2025-05-28T17:00:00+00:00,2025-05-29T00:05:00+00:00,0.19486398278162814,0.0,162,162,0.718374945424625,0.5306841046277666,0.7509578544061303,1,0.07931267136458295,0.2202574096490411,0.0620219902819982
777732,2025-05-28,2025,Tampa Bay Rays,Minnesota Twins,2025-05-28T17:00:00+00:00,2025-05-28T17:10:00+00:00,0.007199130679841348,0.0,162,162,0.540298078578606,0.5306841046277666,0.5392405063291139,1,0.21132585655852149,0.2202574096490411,0.21229931100785132
777733,2025-05-28,2025,Kansas City Royals,Cincinnati Reds,2025-05-28T17:00:00+00:00,2025-05-28T23:40:00+00:00,0.02434242741543091,0.0,162,162,0.5578220878817008,0.5306841046277666,0.4783715012722647,1,0.1955213059652983,0.2202574096490411,0.27209629068495095
777736,2025-05-28,2025,Milwaukee Brewers,Boston Red Sox,2025-05-28T17:00:00+00:00,2025-05-28T17:10:00+00:00,0.03541443764074731,0.0,162,162,0.5690667007539765,0.5306841046277666,0.5760598503740648,1,0.18570350839906286,0.2202574096490411,0.17972525046486032
777737,2025-05-28,2025,New York Mets,Chicago White Sox,2025-05-28T17:00:00+00:00,2025-05-28T17:10:00+00:00,0.1702720934474617,0.0,162,162,0.6973846487318036,0.5306841046277666,0.6734234234234234,0,0.4863453482867811,0.2816256189045743,0.45349910721532344
777738,2025-05-28,2025,Detroit Tigers,San Francisco Giants,2025-05-28T17:00:00+00:00,2025-05-28T17:10:00+00:00,0.006449541915719448,0.0,162,162,0.5395292423220716,0.5306841046277666,0.5051020408163266,1,0.2120333186764855,0.2202574096490411,0.24492399000416487
777739,2025-05-28,2025,Cleveland Guardians,Los Angeles Dodgers,2025-05-28T17:00:00+00:00,2025-05-28T17:10:00+00:00,-0.09489213022687731,0.0,162,162,0.4353650888015392,0.5306841046277666,0.3840579710144928,1,0.31881258294409365,0.2202574096490411,0.3793845830707834
777740,2025-05-28,2025,Baltimore Orioles,St. Louis Cardinals,2025-05-28T17:00:00+00:00,2025-05-28T22:35:00+00:00,-0.07179155796070014,0.0,162,162,0.4589397736772126,0.5306841046277666,0.5267175572519084,0,0.21062571586289114,0.2816256189045743,0.2774313851174174
777722,2025-05-29,2025,Seattle Mariners,Washington Nationals,2025-05-29T17:00:00+00:00,2025-05-30T01:40:00+00:00,0.09573282571388636,0.0,162,162,0.6288065487398239,0.5306841046277666,0.5190839694656489,0,0.39539767573808854,0.2816256189045743,0.26944816735621474
777723,2025-05-29,2025,Philadelphia Phillies,Atlanta Braves,2025-05-29T17:00:00+00:00,2025-05-29T22:45:00+00:00,-0.018489999723831807,0.0,162,162,0.5138643728928698,0.5306841046277666,0.6004901960784313,0,0.2640565937285823,0.2816256189045743,0.3605884755863129
777725,2025-05-29,2025,Houston Astros,Tampa Bay Rays,2025-05-29T17:00:00+00:00,2025-05-30T00:10:00+00:00,0.03410509044617571,0.0,162,162,0.5677404171303557,0.5306841046277666,0.5216284987277354,0,0.3223291812433503,0.2816256189045743,0.27209629068495106
777735,2025-05-29,2025,Philadelphia Phillies,Atlanta Braves,2025-05-29T17:00:00+00:00,2025-05-29T17:05:00+00:00,-0.018489999723831807,0.0,162,162,0.5138643728928698,0.5306841046277666,0.5076530612244898,1,0.23632784794284276,0.2202574096490411,0.24240550812161596
777707,2025-05-30,2025,San Diego Padres,Pittsburgh Pirates,2025-05-30T17:00:00+00:00,2025-05-31T01:40:00+00:00,0.06990797840283769,0.0,162,162,0.6035954548649914,0.5306841046277666,0.647196261682243,1,0.15713656340369303,0.2202574096490411,0.12447047777098437
777708,2025-05-30,2025,Los Angeles Dodgers,New York Yankees,2025-05-30T17:00:00+00:00,2025-05-31T02:10:00+00:00,-0.00502715630760564,0.0,162,162,0.5277365193777762,0.5306841046277666,0.46700507614213205,1,0.22303279512941754,0.2202574096490411,0.28408358885825447
777709,2025-05-30,2025,Texas Rangers,St. Louis Cardinals,2025-05-30T17:00:00+00:00,2025-05-31T00:05:00+00:00,-0.03825375311510559,0.0,162,162,0.493467055417643,0.5306841046277666,0.4325,1,0.2565756239472731,0.2202574096490411,0.32205625
777710,2025-05-30,2025,Arizona Diamondbacks,Washington Nationals,2025-05-30T17:00:00+00:00,2025-05-31T01:40:00+00:00,0.10323841137459444,1.0,162,162,0.5689112315387675,0.5306841046277666,0.6666666666666666,0,0.3236599893709572,0.2816256189045743,0.4444444444444444
777711,2025-05-30,2025,Kansas City Royals,Detroit Tigers,2025-05-30T17:00:00+00:00,2025-05-31T00:10:00+00:00,-0.038212343608925003,0.0,162,162,0.49350979336082057,0.5306841046277666,0.46954314720812185,0,0.2435519161430398,0.2816256189045743,0.220470767090108
777712,2025-05-30,2025,Chicago Cubs,Cincinnati Reds,2025-05-30T17:00:00+00:00,2025-05-30T18:20:00+00:00,0.08352640071947959,0.0,162,162,0.6169682539927576,0.5306841046277666,0.6014669926650367,0,0.38064982643487183,0.2816256189045743,0.36176254326552326
777713,2025-05-30,2025,Seattle Mariners,Minnesota Twins,2025-05-30T17:00:00+00:00,2025-05-31T02:10:00+00:00,0.030966465074942218,-1.0,162,162,0.6318959717741457,0.5306841046277666,0.5664160401002506,0,0.39929251914439196,0.2816256189045743,0.32082713048284867
777714,2025-05-30,2025,Houston Astros,Tampa Bay Rays,2025-05-30T17:00:00+00:00,2025-05-31T00:10:00+00:00,0.02196170453089541,0.0,162,162,0.5553960798132902,0.5306841046277666,0.5980392156862746,1,0.1976726458453902,0.2202574096490411,0.16157247212610526
777715,2025-05-30,2025,Philadelphia Phillies,Milwaukee Brewers,2025-05-30T17:00:00+00:00,2025-05-30T22:45:00+00:00,-0.012260841583963789,-1.0,162,162,0.5894936826280113,0.5306841046277666,0.5541561712846348,0,0.3475028018583345,0.2816256189045743,0.3070890621728455
777717,2025-05-30,2025,Miami Marlins,San Francisco Giants,2025-05-30T17:00:00+00:00,2025-05-30T23:10:00+00:00,-0.14098177308108156,0.0,162,162,0.3892895492200105,0.5306841046277666,0.39077669902912626,0,0.151546353131919,0.2816256189045743,0.15270642850410032
777718,2025-05-30,2025,New York Mets,Colorado Rockies,2025-05-30T17:00:00+00:00,2025-05-30T23:10:00+00:00,0.17789246831346367,0.0,162,162,0.7039834094381641,0.5306841046277666,0.7436399217221136,1,0.08762582188785362,0.2202574096490411,0.06572048973464406
777719,2025-05-30,2025,Atlanta Braves,Boston Red Sox,2025-05-30T17:00:00+00:00,2025-05-30T23:15:00+00:00,0.042840326672466345,-1.0,162,162,0.643224398647206,0.5306841046277666,0.5990220048899756,0,0.41373762701505984,0.2816256189045743,0.3588273623424059
777720,2025-05-30,2025,Baltimore Orioles,Chicago White Sox,2025-05-30T17:00:00+00:00,2025-05-30T20:30:00+00:00,0.04409624471799861,0.0,162,162,0.5778348971279321,0.5306841046277666,0.6666666666666666,1,0.17822337408298367,0.2202574096490411,0.11111111111111113
777721,2025-05-30,2025,Cleveland Guardians,Los Angeles Angels,2025-05-30T17:00:00+00:00,2025-05-30T23:10:00+00:00,0.06450632091622827,0.0,162,162,0.5982467895336612,0.5306841046277666,0.568922305764411,0,0.3578992211873327,0.2816256189045743,0.323672589996294
777691,2025-05-31,2025,San Diego Padres,Pittsburgh Pirates,2025-05-31T17:00:00+00:00,2025-06-01T01:40:00+00:00,0.07569097638953992,0.0,162,162,0.60929435822468,0.5306841046277666,0.669683257918552,0,0.3712396149644247,0.2816256189045743,0.4484756659364058
777693,2025-05-31,2025,Houston Astros,Tampa Bay Rays,2025-05-31T17:00:00+00:00,2025-05-31T20:10:00+00:00,0.023864885758617338,0.0,162,162,0.557335679991005,0.5306841046277666,0.5491183879093199,0,0.3106230601910359,0.2816256189045743,0.3015310039401303
777694,2025-05-31,2025,Kansas City Royals,Detroit Tigers,2025-05-31T17:00:00+00:00,2025-05-31T20:10:00+00:00,-0.03843733432222152,0.0,162,162,0.49327758599507654,0.5306841046277666,0.3640661938534279,1,0.25676760485497707,0.2202574096490411,0.40441180580006586
777695,2025-05-31,2025,Seattle Mariners,Minnesota Twins,2025-05-31T17:00:00+00:00,2025-05-31T23:15:00+00:00,0.027254355202057212,0.0,162,162,0.5607856464890102,0.5306841046277666,0.5051020408163266,1,0.19290924833007672,0.2202574096490411,0.24492399000416487
777696,2025-05-31,2025,Arizona Diamondbacks,Washington Nationals,2025-05-31T17:00:00+00:00,2025-06-01T02:10:00+00:00,0.10009880407872446,0.0,162,162,0.6330044010471687,0.5306841046277666,0.6225961538461539,0,0.4006945717450848,0.2816256189045743,0.38762597078402367
777697,2025-05-31,2025,Texas Rangers,St. Louis Cardinals,2025-05-31T17:00:00+00:00,2025-05-31T20:05:00+00:00,-0.030833150462315717,0.0,162,162,0.5011266400395665,0.5306841046277666,0.43107769423558895,0,0.2511279093573453,0.2816256189045743,0.18582797846747193
777698,2025-05-31,2025,Los Angeles Dodgers,New York Yankees,2025-05-31T17:00:00+00:00,2025-05-31T23:15:00+00:00,-0.004362588954254787,0.0,162,162,0.5284203592366817,0.5306841046277666,0.4707379134860051,1,0.2223873575824603,0.2202574096490411,0.2801183562211475
