game_pk,official_date,season,home_team,away_team,corte,y,dif_concentracion,hhi_local,hhi_visita,brazos_local,brazos_visita,dif_carga_relevo,p_v12,p_v16,p_mercado,brier_v12,brier_v16,brier_mercado,delta_brier_v16_v12
776820,2025-08-08,2025,San Diego Padres,Boston Red Sox,2025-08-08T17:00:00+00:00,0,-0.08128462603878114,0.18602839335180058,0.2673130193905817,7,4,0.38,0.49846653545141745,0.5152647190071332,0.6073170731707317,0.2484688869649392,0.26549773065349996,0.36883402736466386,0.017028843688560752
776821,2025-08-08,2025,Texas Rangers,Philadelphia Phillies,2025-08-08T17:00:00+00:00,0,0.04497948929099507,0.23946383287042627,0.1944843435794312,5,6,0.32,0.5317500022602782,0.521576063930117,0.4520202020202021,0.2827580649038059,0.2720415904648335,0.2043222630343843,-0.01071647443897239
776822,2025-08-08,2025,San Francisco Giants,Washington Nationals,2025-08-08T17:00:00+00:00,1,0.11716848945060873,0.24716049382716052,0.12999200437655178,5,9,-1.77,0.5870717014223911,0.5736580563308258,0.5845771144278608,0.17050977976619894,0.1817674529316093,0.1725761738570827,0.011257673165410376
776823,2025-08-08,2025,Los Angeles Dodgers,Toronto Blue Jays,2025-08-08T17:00:00+00:00,1,-0.06553262049992267,0.20228564049586775,0.2678182609957904,7,4,0.93,0.5623263030726183,0.5751754326872809,0.5505050505050506,0.19155826498208153,0.180475912992439,0.20204570962146712,-0.011082351989642525
776824,2025-08-08,2025,Seattle Mariners,Tampa Bay Rays,2025-08-08T17:00:00+00:00,1,-0.07472310851304126,0.1409447227151232,0.21566783122816446,8,5,0.89,0.5961428164992894,0.5988114333128063,0.5355329949238579,0.16310062466512668,0.16095226604052487,0.21572959880440104,-0.002148358624601804
776825,2025-08-08,2025,Arizona Diamondbacks,Colorado Rockies,2025-08-08T17:00:00+00:00,1,-0.014446274285827787,0.1408998000943375,0.1553460743801653,9,7,0.35,0.662900567974239,0.6643741143788177,0.6836283185840709,0.11363602707209065,0.11264473509900297,0.10009104080194213,-0.0009912919730876851
776826,2025-08-08,2025,St. Louis Cardinals,Chicago Cubs,2025-08-08T17:00:00+00:00,1,-0.08761396715548961,0.15575396825396826,0.24336793540945786,7,6,0.66,0.46428318841492155,0.48256847659990076,0.4158415841584158,0.28699250221488243,0.26773538140814745,0.34124105479854927,-0.019257120806734973
776827,2025-08-08,2025,Minnesota Twins,Kansas City Royals,2025-08-08T17:00:00+00:00,1,0.036999063239586516,0.21831425598335066,0.18131519274376415,6,6,0.5,0.5011826303582796,0.49284638464699937,0.547979797979798,0.24881876825628474,0.2572047895656193,0.20432226303438422,0.00838602130933458
776828,2025-08-08,2025,Milwaukee Brewers,New York Mets,2025-08-08T17:00:00+00:00,1,0.006097211927137469,0.1982204646564508,0.19212325272931333,6,6,0.2,0.5689642788409878,0.5668489535483887,0.5639097744360902,0.18579179291506975,0.18761982904212593,0.19017468483238167,0.0018280361270561762
776829,2025-08-08,2025,Pittsburgh Pirates,Cincinnati Reds,2025-08-08T17:00:00+00:00,1,-0.09736092059137325,0.14833333333333334,0.2456942539247066,8,6,0.18,0.48917130096947886,0.5094382373824652,0.47328244274809167,0.2609459597532147,0.2406508429424226,0.2774313851174173,-0.02029511681079213
776832,2025-08-08,2025,Detroit Tigers,Los Angeles Angels,2025-08-08T17:00:00+00:00,1,-0.00414688938385846,0.16613406795224978,0.17028095733610824,7,8,0.1,0.6277073819308087,0.6274064201169542,0.7166666666666667,0.13860179346881277,0.1388259757700636,0.08027777777777777,0.00022418230125081928
776833,2025-08-08,2025,Chicago White Sox,Cleveland Guardians,2025-08-08T17:00:00+00:00,0,-0.10532018499900736,0.15736842954145902,0.2626886145404664,8,5,1.95,0.5735772282659822,0.5827504487881395,0.43609022556390975,0.3289908367852867,0.33959808556277804,0.19017468483238167,0.010607248777491363
776834,2025-08-08,2025,Atlanta Braves,Miami Marlins,2025-08-08T17:00:00+00:00,0,0.017512188583073324,0.1759128037310933,0.15840061514801998,8,7,-0.07,0.5919002069273913,0.5873399823702441,0.4531645569620253,0.35034585496068865,0.34496825489067867,0.20535811568658865,-0.00537760007000998
776835,2025-08-08,2025,New York Yankees,Houston Astros,2025-08-08T17:00:00+00:00,0,-0.03292810951541106,0.18316326530612245,0.2160913748215335,7,7,-0.49,0.554339541308968,0.5604749190796694,0.49744897959183665,0.30729232705863707,0.31413213491736197,0.24745548729695951,0.0068398078587249
776802,2025-08-09,2025,San Francisco Giants,Washington Nationals,2025-08-09T17:00:00+00:00,0,0.05414359230684729,0.2457704618198445,0.1916268695129972,6,8,-0.25,0.6553364101150466,0.6436159896869607,0.5901234567901236,0.42946581042247656,0.41424154218072584,0.3482456942539248,-0.015224268241750716
776805,2025-08-09,2025,Seattle Mariners,Tampa Bay Rays,2025-08-09T17:00:00+00:00,1,-0.10554941239508234,0.1656542840572632,0.27120369645234554,7,5,0.68,0.5315823105518617,0.5531935983789265,0.5639097744360902,0.21941513178793257,0.19963596052957208,0.19017468483238167,-0.019779171258360484
776807,2025-08-09,2025,San Diego Padres,Boston Red Sox,2025-08-09T17:00:00+00:00,1,-0.007782669895813055,0.2693122054504474,0.2770948753462604,5,5,-0.31,0.4913182554223763,0.4925484773726358,0.5541561712846348,0.25875711726653483,0.25750704781683026,0.1987767196035759,-0.0012500694497045717
776808,2025-08-09,2025,Los Angeles Dodgers,Toronto Blue Jays,2025-08-09T17:00:00+00:00,1,0.017052285331592226,0.22520183374579092,0.2081495484141987,6,5,0.88,0.5661503378565281,0.5617574592531049,0.5901234567901236,0.18822552934200468,0.19205652452029398,0.1679987806736777,0.0038309951782893037
776809,2025-08-09,2025,Arizona Diamondbacks,Colorado Rockies,2025-08-09T17:00:00+00:00,1,-0.026985647365797144,0.15704213041198065,0.1840277777777778,7,7,-0.13,0.6676004245058397,0.6713922917906743,0.6621004566210046,0.11048947778869798,0.10798302589458536,0.1141761014157336,-0.002506451894112624
776810,2025-08-09,2025,Texas Rangers,Philadelphia Phillies,2025-08-09T17:00:00+00:00,0,0.008986136616849022,0.21713568503104771,0.2081495484141987,5,6,1.05,0.5202427151669704,0.5177529388950118,0.547979797979798,0.2706524826843015,0.26806810573442186,0.30028185899398024,-0.0025843769498796187
776812,2025-08-09,2025,Pittsburgh Pirates,Cincinnati Reds,2025-08-09T17:00:00+00:00,0,-0.053783113042583486,0.17100085196154002,0.2247839650041235,7,6,-0.1,0.4886933287381295,0.499707536148683,0.5,0.2388211695531535,0.24970762168378735,0.25,0.010886452130633856
776813,2025-08-09,2025,Detroit Tigers,Los Angeles Angels,2025-08-09T17:00:00+00:00,0,0.05426814523032325,0.2276611328125,0.17339298758217675,6,7,-0.2,0.6262250616603585,0.6142405043162532,0.547979797979798,0.3921578278515198,0.37729139714268506,0.30028185899398024,-0.014866430708834755
776814,2025-08-09,2025,Chicago White Sox,Cleveland Guardians,2025-08-09T17:00:00+00:00,0,-0.08150819448421376,0.1584985520160392,0.24000674650025297,9,5,1.91,0.5047545449757302,0.5215565155458644,0.4520202020202021,0.25477715067365647,0.2720211989083434,0.2043222630343843,0.01724404823468695
776815,2025-08-09,2025,New York Yankees,Houston Astros,2025-08-09T17:00:00+00:00,1,-0.020968187495930046,0.19902222222222224,0.21999040971815229,7,6,0.13,0.5545236638432597,0.5581529644223007,0.49744897959183665,0.1984491660756331,0.1952288028488007,0.25255752811328624,-0.00322036322683239
776816,2025-08-09,2025,Minnesota Twins,Kansas City Royals,2025-08-09T17:00:00+00:00,0,0.08139569041020456,0.2673405654174885,0.18594487500728396,5,6,0.25,0.5065089314273598,0.48871442391057535,0.48346055979643765,0.25655129761568585,0.23884178813824555,0.23373411287868487,-0.017709509477440294
776817,2025-08-09,2025,Milwaukee Brewers,New York Mets,2025-08-09T17:00:00+00:00,1,0.1712004754972108,0.3652593992858643,0.19405892378865353,3,6,-0.42,0.5686879867511644,0.5318589916010708,0.5292620865139949,0.18603005277276374,0.21915600374476635,0.22159418319315766,0.033125950972002605
776818,2025-08-09,2025,St. Louis Cardinals,Chicago Cubs,2025-08-09T17:00:00+00:00,0,0.010066980524402441,0.2561232219510142,0.24605624142661178,4,6,0.01,0.4673411065677965,0.4649259332478493,0.49109414758269715,0.2184077098880125,0.21615612340638363,0.24117346178997592,-0.0022515864816288755
776819,2025-08-09,2025,Atlanta Braves,Miami Marlins,2025-08-09T17:00:00+00:00,1,0.014361108312448245,0.20613683704534533,0.19177572873289708,6,6,-0.06,0.5867330713396914,0.5828360477042446,0.5267175572519084,0.17078955432432458,0.1740257630950153,0.2239962706136006,0.003236208770690724
778431,2025-08-09,2025,Atlanta Braves,Miami Marlins,2025-08-09T17:00:00+00:00,1,0.014361108312448245,0.20613683704534533,0.19177572873289708,6,6,-0.06,0.5867330713396914,0.5828360477042446,0.4885496183206107,0.17078955432432458,0.1740257630950153,0.261581492919993,0.003236208770690724
776788,2025-08-10,2025,Los Angeles Dodgers,Toronto Blue Jays,2025-08-10T17:00:00+00:00,0,0.02187430556279485,0.17628395796153085,0.154409652398736,6,7,0.05,0.5741604545236484,0.5687375740551425,0.6159420289855072,0.32966022753880253,0.32346242814212867,0.3793845830707834,-0.006197799396673864
776789,2025-08-10,2025,San Diego Padres,Boston Red Sox,2025-08-10T17:00:00+00:00,1,-0.01921548499579201,0.16082344233984813,0.18003892733564014,8,7,0.55,0.4898758005497068,0.4935418279662415,0.5664160401002506,0.2602266988648025,0.256499880019776,0.1879950502823475,-0.0037268188450264583
776791,2025-08-10,2025,Seattle Mariners,Tampa Bay Rays,2025-08-10T17:00:00+00:00,1,-0.06672400141223087,0.1611764705882353,0.22790047200046618,7,5,0.39,0.5349161434369623,0.5483273658201833,0.6350710900473934,0.21630299363554828,0.20400816846693456,0.13317310931919768,-0.012294825168613716
776793,2025-08-10,2025,San Francisco Giants,Washington Nationals,2025-08-10T17:00:00+00:00,0,0.06699529651307612,0.2354687350378244,0.16847343852474828,6,8,0.16,0.64963143299327,0.6353307108061262,0.5841584158415841,0.4220209987328894,0.40364511209341764,0.3412410547985491,-0.01837588663947176
776794,2025-08-10,2025,Arizona Diamondbacks,Colorado Rockies,2025-08-10T17:00:00+00:00,1,-0.0986948886396411,0.1841051113603589,0.2828,6,4,-0.21,0.6725363770782767,0.6894646443273307,0.7082452431289641,0.10723242433702056,0.09643220712275125,0.08512083815687728,-0.010800217214269311
776795,2025-08-10,2025,St. Louis Cardinals,Chicago Cubs,2025-08-10T17:00:00+00:00,1,-0.010257527502821218,0.21138659320477504,0.22164412070759626,6,5,0.41,0.45587961352561573,0.45782042119903266,0.47715736040609136,0.29606699497703326,0.29395869566879435,0.27336442577752584,-0.0021082993082389145
776796,2025-08-10,2025,Minnesota Twins,Kansas City Royals,2025-08-10T17:00:00+00:00,1,0.0413046320419275,0.21149843912591054,0.17019380708398305,6,7,-0.1,0.5019556222552178,0.49270054561064613,0.5051020408163266,0.24804820220318727,0.25735273642373613,0.24492399000416487,0.00930453422054886
776797,2025-08-10,2025,New York Yankees,Houston Astros,2025-08-10T17:00:00+00:00,0,-0.05816237537770419,0.20144919814587886,0.25961157352358305,6,5,0.5,0.5525406014249585,0.5639703546583783,0.6628701594533031,0.3053011162230549,0.318062560933497,0.43939684829364745,0.012761444710442105
776798,2025-08-10,2025,Chicago White Sox,Cleveland Guardians,2025-08-10T17:00:00+00:00,1,-0.025969543874571593,0.16220083246618108,0.18817037634075268,8,6,1.21,0.5032497849407442,0.5082758236508839,0.4593908629441624,0.24676077616141684,0.24179266560621668,0.2922582390682574,-0.004968110555200161
776799,2025-08-10,2025,Milwaukee Brewers,New York Mets,2025-08-10T17:00:00+00:00,1,0.026501185186407483,0.23954046639231824,0.21303928120591076,5,7,-0.93,0.5726211899758337,0.5662368480723688,0.5139949109414759,0.18265264725767247,0.18815047197019322,0.23620094659078397,0.005497824712520749
776800,2025-08-10,2025,Texas Rangers,Philadelphia Phillies,2025-08-10T17:00:00+00:00,0,0.014886656270901855,0.2219939446366782,0.20710728836577635,5,5,0.42,0.520650900067388,0.5169072144528138,0.3970588235294118,0.27107735974098124,0.26719306835336726,0.15765570934256057,-0.0038842913876139806
776801,2025-08-10,2025,Pittsburgh Pirates,Cincinnati Reds,2025-08-10T17:00:00+00:00,0,0.0004077369684293286,0.18002974580854514,0.1796220088401158,7,7,0.1,0.48773082140779617,0.48724206297342476,0.5025510204081632,0.23788135415112355,0.23740482793059883,0.2525575281132861,-0.0004765262205247145
776803,2025-08-10,2025,Atlanta Braves,Miami Marlins,2025-08-10T17:00:00+00:00,1,-0.018492805083000385,0.1367307896694654,0.15522359475246578,8,8,0.17,0.5846818883306354,0.5875713904124287,0.5516372795969774,0.1724891338806068,0.17009735800633732,0.20102912904719902,-0.002391775874269475
776806,2025-08-10,2025,Detroit Tigers,Los Angeles Angels,2025-08-10T17:00:00+00:00,1,0.07120523497917902,0.255205234979179,0.184,5,6,-0.02,0.6218921146391192,0.6064505954336048,0.6235011990407675,0.142965572972077,0.1548811338345642,0.14175134712373977,0.011915560862487212
776779,2025-08-11,2025,Los Angeles Angels,Los Angeles Dodgers,2025-08-11T17:00:00+00:00,1,0.09446291398049508,0.2290249433106576,0.1345620293301625,7,8,0.36,0.4083525236877864,0.38915942827658184,0.38740920096852305,0.35004673622661137,0.3731262040633924,0.3752674870580234,0.023079467836781054
776780,2025-08-11,2025,San Francisco Giants,San Diego Padres,2025-08-11T17:00:00+00:00,0,0.04847488286248619,0.1757718424626528,0.1272969596001666,8,9,-0.1,0.5646601704425647,0.5536846435630531,0.5392405063291139,0.31884110808422617,0.3065666845175452,0.29078032366607914,-0.012274423566680959
776781,2025-08-11,2025,Chicago White Sox,Detroit Tigers,2025-08-11T17:00:00+00:00,0,-0.03697039322760576,0.16523842288526092,0.20220881611286667,8,7,0.42,0.45335845819507764,0.460945825341073,0.42999999999999994,0.20553389161701796,0.21247105389936297,0.18489999999999995,0.006937162282345005
776782,2025-08-11,2025,Houston Astros,Boston Red Sox,2025-08-11T17:00:00+00:00,1,0.03498318540028228,0.21639324559822126,0.18141006019793898,5,7,-0.69,0.5211899334538243,0.5131788910812103,0.39077669902912626,0.22925907982595325,0.23699479208892013,0.3711530304458478,0.007735712262966876
776783,2025-08-11,2025,St. Louis Cardinals,Colorado Rockies,2025-08-11T17:00:00+00:00,1,-0.01853781212034253,0.18170895809304113,0.20024677021338366,6,6,0.38,0.6614906985202388,0.663751465696338,0.6535796766743649,0.11458854718831586,0.11306307682136094,0.12000704041303757,-0.0015254703669549258
776784,2025-08-11,2025,Kansas City Royals,Washington Nationals,2025-08-11T17:00:00+00:00,1,-0.08503610779640663,0.14443134782489514,0.22946745562130177,8,7,0.61,0.6143561794330017,0.6302797228353372,0.5771144278606966,0.14872115634151117,0.1366930833467151,0.17883220712358602,-0.01202807299479608
776785,2025-08-11,2025,Texas Rangers,Arizona Diamondbacks,2025-08-11T17:00:00+00:00,1,-0.011319291711945928,0.16670360110803326,0.17802289281997918,7,8,0.35,0.5504957298971653,0.552127653965876,0.5945945945945945,0.20205408884068216,0.20058963834211008,0.16435354273192118,-0.0014644504985720785
776786,2025-08-11,2025,Milwaukee Brewers,Pittsburgh Pirates,2025-08-11T17:00:00+00:00,1,0.0406934352810622,0.1888056997947108,0.1481122645136486,7,8,-0.73,0.628736149845579,0.61949104084544,0.6448598130841121,0.13783684643148436,0.14478706799688656,0.1261245523626518,0.006950221565402204
776790,2025-08-11,2025,New York Yankees,Minnesota Twins,2025-08-11T17:00:00+00:00,1,-0.00593152136622721,0.14328187050054153,0.14921339186676874,8,8,-0.36,0.5987188823948077,0.5989383341255525,0.6244019138755981,0.16102653534647213,0.16085045983398694,0.14107392230031365,-0.00017607551248519093
776792,2025-08-11,2025,Cincinnati Reds,Philadelphia Phillies,2025-08-11T17:00:00+00:00,0,-0.03477395061614247,0.17085511890706695,0.20562906952320942,7,5,0.16,0.4958648031224205,0.5028029265636037,0.5292620865139949,0.24588190297563683,0.2528107829609247,0.2801183562211474,0.00692887998528785
776763,2025-08-12,2025,Los Angeles Angels,Los Angeles Dodgers,2025-08-12T17:00:00+00:00,1,0.06286399652710167,0.23560090702947845,0.17273691050237677,7,8,0.39,0.4145706078033584,0.4016811119720729,0.3723150357995227,0.3427275732477292,0.35798549177097516,0.39398841428335457,0.015257918523245984
776764,2025-08-12,2025,Texas Rangers,Arizona Diamondbacks,2025-08-12T17:00:00+00:00,0,0.013103668235857041,0.16481613910948853,0.1517124708736315,7,7,-0.14,0.5542625252622836,0.5507421077251932,0.57356608478803,0.30720694691012357,0.3033168692215883,0.32897805361906957,-0.003890077688535276
776767,2025-08-12,2025,San Francisco Giants,San Diego Padres,2025-08-12T17:00:00+00:00,0,0.04346134504038629,0.1983936318978809,0.1549322868574946,7,7,-0.61,0.5650942752519206,0.5551708041408544,0.5114503816793893,0.31933153992249336,0.30821462177040293,0.261581492919993,-0.011116918152090427
776768,2025-08-12,2025,Toronto Blue Jays,Chicago Cubs,2025-08-12T17:00:00+00:00,1,-0.11221976075872178,0.14903846153846154,0.2612582222971833,8,4,1.31,0.4945728098456923,0.5179604952822898,0.5292620865139949,0.25545664454727873,0.23236208410849532,0.22159418319315766,-0.023094560438783412
776769,2025-08-12,2025,Houston Astros,Boston Red Sox,2025-08-12T17:00:00+00:00,0,-0.02778075796973853,0.15609467455621304,0.18387543252595157,7,7,-0.4,0.5217097809997785,0.527005120103076,0.5051020408163266,0.27218109559083686,0.27773439661485755,0.25512807163681805,0.005553301024020685
776770,2025-08-12,2025,Kansas City Royals,Washington Nationals,2025-08-12T17:00:00+00:00,1,0.029715404099151438,0.1657995143947277,0.13608411029557627,7,8,0.44,0.6151753906377466,0.6081065115046249,0.6350710900473934,0.14808997997081091,0.1535805063250747,0.13317310931919768,0.0054905263542637806
776771,2025-08-12,2025,Milwaukee Brewers,Pittsburgh Pirates,2025-08-12T17:00:00+00:00,1,0.02392044544659866,0.1670047751318623,0.14308432968526363,8,8,-0.84,0.6359747539198295,0.630089770624388,0.5468354430379747,0.13251437978372868,0.1368335777967179,0.20535811568658865,0.004319198012989217
776772,2025-08-12,2025,New York Mets,Atlanta Braves,2025-08-12T17:00:00+00:00,1,0.023296152172937207,0.17893378426486292,0.15563763209192572,9,7,0.41,0.5375258336411104,0.5319229534289388,0.565,0.2138823545493499,0.2190961215266874,0.18922500000000006,0.005213766977337497
776773,2025-08-12,2025,Chicago White Sox,Detroit Tigers,2025-08-12T17:00:00+00:00,1,-0.06101044818350196,0.14949460232154854,0.2105050505050505,9,6,0.88,0.44893966464122365,0.4616116983831923,0.3834951456310679,0.3036674932057271,0.2898619633178306,0.38007823546045816,-0.013805529887896517
776774,2025-08-12,2025,New York Yankees,Minnesota Twins,2025-08-12T17:00:00+00:00,1,-0.0003256851387574977,0.17862333201215486,0.17894901715091235,7,7,-0.52,0.6052607745372696,0.6043041290964417,0.6829268292682927,0.15581905611891633,0.15657522225012546,0.10053539559785839,0.0007561661312091295
776775,2025-08-12,2025,St. Louis Cardinals,Colorado Rockies,2025-08-12T17:00:00+00:00,0,-0.014670588745604063,0.1873684210526316,0.20203900979823566,6,6,0.09,0.6630609582795696,0.6645757475814092,0.6192771084337348,0.4396498343946211,0.441660924273389,0.38350413703004776,0.0020110898787679132
776776,2025-08-12,2025,Baltimore Orioles,Seattle Mariners,2025-08-12T17:00:00+00:00,0,-0.12315349368198833,0.17348143892240417,0.2966349326043925,7,6,0.74,0.46140186375592135,0.4872319768198358,0.38740920096852305,0.21289167987743782,0.23739499923576504,0.15008588899506947,0.024503319358327225
776777,2025-08-12,2025,Cincinnati Reds,Philadelphia Phillies,2025-08-12T17:00:00+00:00,1,-0.02682415953125425,0.15747919143876338,0.18430335097001763,7,6,0.19,0.4867168812623137,0.492015337351928,0.41687344913151364,0.2634595599810858,0.2580484174856755,0.34003657432777745,-0.005411142495410304
776778,2025-08-12,2025,Cleveland Guardians,Miami Marlins,2025-08-12T17:00:00+00:00,1,-0.010259526979403244,0.17284047302059677,0.1831,7,7,-0.87,0.5613312354110086,0.5626730056633547,0.5429292929292929,0.19243028502603196,0.19125489997552422,0.20891363126211612,-0.001175385050507738
776746,2025-08-13,2025,Texas Rangers,Arizona Diamondbacks,2025-08-13T17:00:00+00:00,0,0.00042970974058431644,0.15082668516591513,0.15039697542533081,7,9,-0.44,0.5486853517005721,0.5478570939163409,0.5725,0.3010556151707805,0.30014739535445834,0.32775625,-0.0009082198163221644
776749,2025-08-13,2025,San Francisco Giants,San Diego Padres,2025-08-13T17:00:00+00:00,0,-0.002223349305849831,0.18498638038775836,0.1872097296936082,8,6,-0.15,0.5646040894977503,0.5642472591860143,0.4239401496259351,0.31877777787758366,0.31837496949892913,0.17972525046486026,-0.0004028083786545289
776752,2025-08-13,2025,Los Angeles Angels,Los Angeles Dodgers,2025-08-13T17:00:00+00:00,1,0.040013589893013346,0.19257114610550102,0.15255755621248768,9,8,0.55,0.42087062644263723,0.4125838404887766,0.3551401869158879,0.33539083131694347,0.34505774445491505,0.415844178530876,0.009666913137971578
776753,2025-08-13,2025,Houston Astros,Boston Red Sox,2025-08-13T17:00:00+00:00,1,-0.03773264088947187,0.13182543069562677,0.16955807158509864,10,7,0.63,0.5072957991175016,0.5147946605752931,0.5866336633663367,0.24275742956726137,0.23542422140624503,0.17087172826193503,-0.007333208161016347
776754,2025-08-13,2025,Chicago White Sox,Detroit Tigers,2025-08-13T17:00:00+00:00,0,0.007898538662806459,0.16872781065088757,0.1608292719880811,8,7,0.61,0.45240671899906193,0.45054293264727097,0.43859649122807015,0.20467183939549619,0.20298893415840336,0.1923668821175746,-0.00168290523709283
776755,2025-08-13,2025,Milwaukee Brewers,Pittsburgh Pirates,2025-08-13T17:00:00+00:00,1,0.12267098124652906,0.2668685121107266,0.14419753086419754,6,9,-1.34,0.6452085239471907,0.61977260879108,0.6941431670281994,0.1258769914797311,0.14457286902554112,0.0935484022755399,0.018695877545810008
776756,2025-08-13,2025,New York Mets,Atlanta Braves,2025-08-13T17:00:00+00:00,0,-0.026689771468664636,0.2014151925078044,0.22810496397646904,7,6,0.32,0.5487044463653643,0.5535771392911814,0.6416861826697892,0.30107656946112094,0.306447649145808,0.41176115702932603,0.005371079684687086
776757,2025-08-13,2025,Toronto Blue Jays,Chicago Cubs,2025-08-13T17:00:00+00:00,0,-0.5037600977891156,0.15950520833333334,0.6632653061224489,8,2,1.22,0.49642125530152037,0.601541405785387,0.5468354430379747,0.24643406271513726,0.3618520628742596,0.2990290017625381,0.11541800015912232
776758,2025-08-13,2025,St. Louis Cardinals,Colorado Rockies,2025-08-13T17:00:00+00:00,0,-0.010246165258324808,0.20340192043895747,0.21364808569728228,6,6,-0.07,0.661622828984548,0.6623086051541023,0.6756152125279643,0.4377447678335165,0.43865268846117256,0.4564559153992064,0.0009079206276560448
776759,2025-08-13,2025,Kansas City Royals,Washington Nationals,2025-08-13T17:00:00+00:00,0,-0.030443462829366164,0.15099243856332703,0.1814359013926932,7,7,0.23,0.6172985356377694,0.6223184294638373,0.6039119804400979,0.3810574821005344,0.38728022765033704,0.36470968011908117,0.006222745549802622
776760,2025-08-13,2025,New York Yankees,Minnesota Twins,2025-08-13T17:00:00+00:00,0,0.04217036134292826,0.2197410820283792,0.17757072068545093,6,8,-1.66,0.6095407227269446,0.5999299182355983,0.568922305764411,0.37153989266248594,0.3599159067941716,0.323672589996294,-0.011623985868314313
776761,2025-08-13,2025,Baltimore Orioles,Seattle Mariners,2025-08-13T17:00:00+00:00,1,-0.03126850581596907,0.26918500892325997,0.30045351473922904,4,6,-0.02,0.46395211019653815,0.47029724360235037,0.4335839598997493,0.2873473401627444,0.28058501013526777,0.32082713048284883,-0.006762330027476615
776765,2025-08-13,2025,Cincinnati Reds,Philadelphia Phillies,2025-08-13T17:00:00+00:00,1,0.061182664006941584,0.20005126233499937,0.13886859832805779,6,8,0.42,0.49627624374902124,0.4828368670539339,0.4656488549618321,0.25373762261159544,0.26745770607859043,0.2855311462036012,0.013720083466994992
776766,2025-08-13,2025,Cleveland Guardians,Miami Marlins,2025-08-13T17:00:00+00:00,0,-0.04606782879818597,0.17330994897959184,0.2193777777777778,7,6,-0.38,0.5594068290833382,0.5682399192378861,0.5505050505050506,0.31293600042507513,0.3228966058154793,0.30305581063156833,0.009960605390404165
776742,2025-08-14,2025,Colorado Rockies,Arizona Diamondbacks,2025-08-14T17:00:00+00:00,0,0.07787323438913724,0.22177446895703845,0.14390123456790122,5,8,-1.04,0.37919884640719254,0.363955399731649,0.38740920096852305,0.1437917651165456,0.13246353299382438,0.15008588899506947,-0.011328232122721216
776743,2025-08-14,2025,Washington Nationals,Philadelphia Phillies,2025-08-14T17:00:00+00:00,1,-0.09618991918583775,0.14312768285497857,0.2393176020408163,8,5,1.06,0.4176286189325217,0.4376237020773435,0.36,0.33915642548644204,0.3162671004651925,0.4096,-0.022889325021249518
776744,2025-08-14,2025,Minnesota Twins,Detroit Tigers,2025-08-14T17:00:00+00:00,0,0.14187651281113273,0.2936966964023135,0.15182018359118077,6,7,0.15,0.47756740066568887,0.44726792641411234,0.3551401869158879,0.2280706221785826,0.2000485979987798,0.1261245523626518,-0.02802202417980279
776745,2025-08-14,2025,Cleveland Guardians,Miami Marlins,2025-08-14T17:00:00+00:00,1,-0.03632282420161209,0.15151515151515152,0.1878379757167636,8,6,0.66,0.5490670608248555,0.5559584220578179,0.5267175572519084,0.2033405156331346,0.197172922941383,0.2239962706136006,-0.0061675926917516
776747,2025-08-14,2025,Toronto Blue Jays,Chicago Cubs,2025-08-14T17:00:00+00:00,1,-0.21596083625887377,0.17680133277800916,0.39276216903688294,6,5,0.05,0.4908630166855357,0.536250180063905,0.49489795918367346,0.2592204677785531,0.21506389549076052,0.25512807163681794,-0.0441565722877926
776748,2025-08-14,2025,New York Mets,Atlanta Braves,2025-08-14T17:00:00+00:00,0,0.12204647882797359,0.3039041177168625,0.1818576388888889,4,7,-0.33,0.5509020076221789,0.5243785930437869,0.6350710900473934,0.30349302200214723,0.27497290884258146,0.4033152894139844,-0.028520113159565763
776750,2025-08-14,2025,Baltimore Orioles,Seattle Mariners,2025-08-14T17:00:00+00:00,1,0.12153979238754328,0.33564013840830453,0.21410034602076125,4,5,-0.17,0.4599886807358721,0.4342237053584913,0.46700507614213205,0.2916122249333838,0.32010281557827525,0.28408358885825447,0.028490590644891456
776727,2025-08-15,2025,Los Angeles Dodgers,San Diego Padres,2025-08-15T17:00:00+00:00,1,-0.03416609293095996,0.161072693540226,0.19523878647118595,7,6,0.71,0.5765255518555441,0.5827182509796212,0.6125907990314771,0.17933060823125146,0.17412405806550643,0.1500858889950694,-0.005206550165745033
776728,2025-08-15,2025,Kansas City Royals,Chicago White Sox,2025-08-15T17:00:00+00:00,1,-0.10572117821521321,0.214464,0.3201851782152132,7,5,-0.38,0.5880529520640388,0.6087040414254864,0.6183574879227054,0.16970037030315308,0.15311252719674748,0.14565100702466796,-0.016587843106405598
776729,2025-08-15,2025,San Francisco Giants,Tampa Bay Rays,2025-08-15T17:00:00+00:00,0,-0.1012065250846414,0.15434903047091414,0.25555555555555554,8,4,1.3,0.5433805372416441,0.5639205147907665,0.5417721518987342,0.2952624082530178,0.3180063470018831,0.2935170645729851,0.022743938748865322
776730,2025-08-15,2025,Colorado Rockies,Arizona Diamondbacks,2025-08-15T17:00:00+00:00,1,0.021273319901611326,0.2042455775234131,0.18297225762180178,6,7,-0.47,0.37786286419752424,0.3738359222491437,0.36,0.38705461574450817,0.3920814522655805,0.4096,0.005026836521072331
